ProductId,Area Code,Date,Inventory,Budget Sales,Budget Margin,Budget COGS,Budget Profit,Sales,Margin,COGS,Profit,Total Expenses,Marketing
8,314,2013-05-01,282,90,60,30,10,103,61,43,-11,64,39
8,314,2013-09-01,325,90,60,30,10,113,62,44,-10,69,40
8,314,2013-11-01,325,90,50,40,0,113,62,44,-12,70,40
8,314,2013-12-01,335,100,60,40,0,126,69,49,-7,74,44
8,318,2012-07-01,587,100,60,40,40,106,60,46,32,28,15
8,318,2012-09-01,572,150,90,60,60,159,90,69,55,35,22
8,318,2013-01-01,623,100,60,40,40,125,63,49,55,29,16
8,318,2013-02-01,617,100,60,40,40,119,63,49,52,28,16
8,318,2013-03-01,611,100,60,40,40,117,62,48,50,28,15
8,318,2013-10-01,564,210,130,80,110,251,133,103,129,46,33
8,319,2012-07-01,1742,590,340,250,240,678,387,291,258,129,96
8,319,2013-05-01,1433,530,310,220,220,607,349,263,319,110,86
8,319,2013-09-01,1686,510,300,210,210,628,336,253,326,116,83
8,319,2013-10-01,1662,480,280,200,210,637,341,257,332,117,84
8,321,2013-04-01,605,80,50,30,30,110,58,45,46,27,14
8,325,2013-10-01,405,110,80,30,70,131,71,52,39,45,17
8,325,2013-12-01,424,110,60,50,30,135,73,54,42,45,17
8,330,2012-02-01,452,40,30,10,30,56,34,22,17,17,6
8,337,2012-01-01,623,100,60,40,40,112,63,49,35,28,16
8,337,2012-02-01,617,100,60,40,40,112,63,49,35,28,16
8,337,2012-03-01,611,100,60,40,40,110,62,48,34,28,15
8,337,2012-11-01,552,210,120,90,80,231,130,101,85,45,33
8,337,2013-06-01,593,100,60,40,40,110,63,48,50,25,15
8,337,2013-07-01,587,100,60,40,40,105,60,46,44,26,15
8,337,2013-09-01,572,150,90,60,60,169,90,69,82,35,22
8,352,2013-03-01,611,80,50,30,30,119,63,49,52,28,16
8,352,2013-07-01,587,80,50,30,30,114,65,50,50,27,16
8,360,2012-08-01,1139,190,120,70,80,225,135,90,75,60,29
8,360,2013-03-01,932,270,170,100,120,329,186,123,171,71,40
8,360,2013-10-01,1119,250,160,90,130,334,188,125,171,73,41
8,386,2012-10-01,573,20,20,0,20,51,29,22,10,19,7
8,405,2012-07-01,403,130,80,50,30,133,74,59,19,55,22
8,405,2012-10-01,385,110,70,40,50,126,70,56,16,54,21
8,405,2012-12-01,403,130,70,60,20,145,80,65,22,58,24
8,405,2013-05-01,338,120,70,50,20,129,72,58,23,51,22
8,405,2013-12-01,403,130,70,60,20,155,80,65,33,58,24
8,408,2012-04-01,822,210,130,80,110,245,145,100,106,39,28
8,408,2013-03-01,799,200,120,80,100,249,139,95,150,38,26
8,414,2012-10-01,329,120,80,40,80,159,99,60,57,42,18
8,414,2013-04-01,342,110,70,40,50,142,84,49,68,38,15
8,414,2013-06-01,371,110,70,40,50,124,78,47,55,35,14
8,414,2013-08-01,366,110,70,40,50,125,79,47,57,35,14
8,415,2013-04-01,822,210,130,80,110,261,145,100,157,39,28
8,417,2012-05-01,282,90,60,30,10,104,61,43,-8,69,39
8,417,2012-12-01,335,100,60,40,0,118,69,49,-5,74,44
8,417,2013-03-01,251,90,60,30,10,114,63,44,-9,69,40
8,417,2013-04-01,261,90,60,30,10,114,63,44,-9,69,40
8,419,2012-05-01,464,40,30,10,30,49,29,20,12,17,5
8,419,2013-02-01,452,40,30,10,30,60,34,22,25,17,6
8,425,2012-07-01,1148,190,120,70,80,225,135,90,75,60,29
8,425,2013-07-01,1148,190,120,70,80,223,135,90,104,56,29
8,430,2012-08-01,415,100,60,40,30,108,62,46,19,43,15
8,435,2012-02-01,236,80,50,30,30,101,60,41,24,36,13
8,435,2012-03-01,231,90,60,30,40,107,64,43,28,36,13
8,435,2012-04-01,241,100,60,40,30,121,72,49,34,38,15
8,435,2012-05-01,265,110,70,40,40,125,74,51,34,40,16
8,435,2012-06-01,302,120,80,40,50,138,82,56,42,40,17
8,435,2012-07-01,329,130,80,50,60,151,90,61,48,42,19
8,435,2012-09-01,315,100,60,40,40,120,71,49,34,37,15
8,435,2012-12-01,327,110,70,40,40,127,75,52,36,39,16
8,435,2013-01-01,241,80,50,30,30,104,55,38,33,36,12
8,435,2013-02-01,236,80,50,30,30,108,60,41,36,36,13
8,435,2013-03-01,231,90,60,30,40,114,64,43,42,36,13
8,435,2013-05-01,265,110,70,40,40,124,74,51,47,37,16
8,435,2013-06-01,302,120,80,40,50,137,82,56,58,37,17
8,435,2013-07-01,329,130,80,50,60,150,90,61,66,39,19
8,435,2013-08-01,322,130,80,50,60,150,90,61,68,38,19
8,435,2013-11-01,316,100,60,40,30,120,67,46,45,37,14
8,435,2013-12-01,327,110,70,40,40,135,75,52,53,39,16
8,440,2013-11-01,482,70,40,30,30,85,48,32,43,19,8
8,469,2012-12-01,424,110,60,50,30,127,73,54,28,45,17
8,503,2012-05-01,794,60,40,20,40,75,45,30,26,19,8
8,503,2012-07-01,829,60,40,20,40,74,44,30,24,20,8
8,503,2012-11-01,823,50,30,20,20,63,38,25,19,19,7
8,503,2013-01-01,777,70,40,30,40,101,54,36,51,22,10
8,503,2013-02-01,772,70,50,20,50,86,48,33,42,20,9
8,503,2013-03-01,768,80,50,30,50,98,55,37,49,22,10
8,503,2013-05-01,794,60,40,20,40,74,45,30,36,18,8
8,503,2013-07-01,829,60,40,20,40,73,44,30,33,19,8
8,503,2013-09-01,823,50,30,20,30,65,36,25,25,19,7
8,503,2013-12-01,829,50,30,20,20,64,36,24,28,17,6
8,504,2012-08-01,581,170,100,70,70,176,99,77,61,38,25
8,504,2013-04-01,605,110,70,40,50,127,67,52,56,29,17
8,504,2013-08-01,581,170,100,70,70,174,99,77,84,35,25
8,505,2012-01-01,821,40,30,10,20,45,27,18,11,16,5
8,505,2012-02-01,818,40,30,10,20,45,27,18,10,17,5
8,505,2012-03-01,816,40,30,10,20,45,27,18,10,17,5
8,505,2012-04-01,820,40,30,10,20,47,28,19,12,16,5
8,505,2012-05-01,829,40,30,10,20,49,29,20,12,17,5
8,505,2012-06-01,843,50,30,20,20,58,35,23,18,17,6
8,505,2012-07-01,854,50,30,20,20,61,36,25,17,19,7
8,505,2012-08-01,851,60,40,20,30,63,38,25,19,19,7
8,505,2012-09-01,848,40,30,10,20,48,29,19,13,16,5
8,505,2012-10-01,846,40,30,10,30,52,31,21,14,17,5
8,505,2012-11-01,848,30,20,10,10,39,24,15,9,15,4
8,505,2012-12-01,851,30,20,10,10,41,25,16,9,16,4
8,505,2013-01-01,821,40,30,10,20,50,27,18,17,17,5
8,505,2013-02-01,818,40,30,10,20,48,27,18,15,17,5
8,505,2013-03-01,816,40,30,10,20,48,27,18,15,17,5
8,505,2013-04-01,820,40,30,10,20,50,28,19,18,16,5
8,505,2013-05-01,829,40,30,10,20,49,29,20,17,16,5
8,505,2013-06-01,843,50,30,20,20,57,35,23,25,16,6
8,505,2013-07-01,854,50,30,20,20,60,36,25,23,18,7
8,505,2013-08-01,851,60,40,20,30,62,38,25,26,18,7
8,505,2013-09-01,848,40,30,10,20,51,29,19,19,16,5
8,505,2013-10-01,846,40,30,10,30,55,31,21,21,17,5
8,505,2013-11-01,848,30,20,10,10,42,24,15,13,15,4
8,505,2013-12-01,851,30,20,10,10,44,25,16,13,16,4
8,509,2012-12-01,1166,260,160,100,110,289,174,115,105,69,37
8,509,2013-01-01,961,270,170,100,120,347,186,124,179,75,40
8,509,2013-05-01,1020,240,150,90,100,273,165,110,135,62,36
8,509,2013-09-01,1130,220,140,80,100,275,155,103,135,64,33
8,510,2012-01-01,821,200,120,80,100,234,139,95,102,37,26
8,512,2013-04-01,336,120,70,50,40,137,74,55,42,46,18
8,513,2013-07-01,486,30,20,10,20,44,26,18,12,16,5
8,513,2013-08-01,484,30,20,10,20,41,25,16,12,15,4
8,513,2013-09-01,482,40,30,10,30,53,30,20,21,16,5
8,515,2013-08-01,1714,600,350,250,250,681,392,295,362,121,97
8,515,2013-12-01,1744,530,300,230,200,614,329,247,321,113,81
8,541,2012-03-01,768,80,50,30,50,92,55,37,33,22,10
8,541,2012-09-01,823,50,30,20,30,61,36,25,17,19,7
8,541,2012-12-01,829,50,30,20,20,60,36,24,19,17,6
8,541,2013-06-01,816,60,40,20,40,68,41,28,30,18,7
8,541,2013-11-01,823,50,30,20,20,67,38,25,28,19,7
8,561,2012-09-01,577,50,30,20,20,76,43,33,21,22,10
8,561,2012-11-01,570,30,20,10,10,52,30,22,11,19,7
8,562,2012-03-01,799,200,120,80,100,234,139,95,101,38,26
8,562,2013-09-01,981,210,130,80,110,261,145,100,156,40,28
8,563,2012-02-01,1282,470,270,200,190,545,311,234,201,110,77
8,563,2012-04-01,1316,510,300,210,210,587,335,252,220,115,83
8,563,2012-05-01,1433,530,310,220,220,612,349,263,231,118,86
8,563,2013-02-01,1282,470,270,200,190,581,311,234,298,110,77
8,563,2013-03-01,1260,490,290,200,210,604,324,243,315,112,80
8,563,2013-04-01,1316,510,300,210,210,626,335,252,326,115,83
8,563,2013-06-01,1616,550,320,230,230,628,362,272,333,113,89
8,567,2012-08-01,484,30,20,10,20,41,25,16,9,16,4
8,567,2013-01-01,456,70,50,20,50,90,48,32,45,20,8
8,573,2012-01-01,261,70,40,30,0,90,53,37,-11,64,34
8,573,2012-10-01,320,80,60,20,30,109,64,45,-6,70,41
8,573,2012-11-01,325,90,50,40,0,106,62,44,-8,70,40
8,573,2013-01-01,261,70,40,30,0,101,53,37,-17,67,34
8,573,2013-02-01,256,90,60,30,10,111,61,43,-12,69,39
8,573,2013-10-01,320,80,60,20,30,116,64,45,-9,70,41
8,580,2012-03-01,301,110,60,50,20,120,66,54,13,53,20
8,580,2012-04-01,313,120,70,50,30,127,70,57,15,55,21
8,580,2012-08-01,397,130,70,60,20,140,77,63,20,57,23
8,580,2012-09-01,391,140,80,60,30,149,82,67,24,58,25
8,580,2013-02-01,306,110,60,50,20,126,65,53,16,54,20
8,580,2013-06-01,377,130,80,50,30,132,74,59,26,51,22
8,580,2013-07-01,403,130,80,50,30,132,74,59,26,51,22
8,580,2013-09-01,391,140,80,60,30,159,82,67,36,58,25
8,580,2013-10-01,385,110,70,40,50,134,70,56,24,54,21
8,580,2013-11-01,391,110,60,50,20,129,67,54,19,54,20
8,608,2013-05-01,351,110,70,40,50,129,82,48,62,34,14
8,614,2012-06-01,478,30,20,10,20,44,26,18,9,17,5
8,614,2013-05-01,464,40,30,10,30,49,29,20,17,16,5
8,614,2013-12-01,490,60,40,20,30,78,44,29,37,19,8
8,618,2013-12-01,959,280,170,110,130,322,179,123,197,46,34
8,619,2013-05-01,871,220,140,80,120,254,152,104,153,38,29
8,619,2013-07-01,1007,270,170,100,150,309,185,127,192,43,35
8,626,2012-09-01,981,210,130,80,110,245,145,100,105,40,28
8,626,2012-12-01,1003,190,110,80,80,210,124,86,89,35,24
8,630,2012-06-01,897,240,150,90,130,276,163,113,121,42,31
8,630,2012-08-01,941,260,160,100,140,301,178,123,132,46,34
8,630,2013-02-01,766,210,130,80,110,259,144,99,156,39,27
8,630,2013-06-01,897,240,150,90,130,274,163,113,167,39,31
8,636,2012-02-01,256,90,60,30,10,104,61,43,-8,69,39
8,636,2012-09-01,325,90,60,30,10,106,62,44,-7,69,40
8,636,2013-07-01,338,120,70,50,10,140,82,59,-1,77,53
8,636,2013-08-01,332,130,80,50,20,150,88,63,3,80,57
8,641,2012-01-01,1310,480,280,200,200,546,312,234,202,110,77
8,641,2012-03-01,1260,490,290,200,210,567,324,243,212,112,80
8,641,2012-06-01,1616,550,320,230,230,634,362,272,241,121,89
8,641,2012-12-01,1744,530,300,230,200,576,329,247,216,113,81
8,641,2013-01-01,1310,480,280,200,200,611,312,234,315,116,77
8,641,2013-07-01,1742,590,340,250,240,672,387,291,356,120,96
8,641,2013-11-01,1691,490,280,210,180,567,304,228,291,108,75
8,650,2013-01-01,821,200,120,80,100,262,139,95,159,39,26
8,660,2012-06-01,313,110,70,40,20,125,73,52,-4,77,47
8,661,2012-06-01,947,260,160,100,140,301,178,123,133,45,34
8,661,2012-10-01,971,210,130,80,120,265,157,108,115,42,30
8,682,2013-09-01,410,120,70,50,40,133,72,53,40,45,17
8,702,2012-01-01,725,220,130,90,30,250,145,105,16,129,95
8,702,2012-09-01,910,250,150,100,40,290,169,121,26,143,110
8,702,2012-12-01,940,290,170,120,30,322,187,135,32,155,122
8,702,2013-02-01,712,250,150,100,40,309,169,121,39,143,110
8,702,2013-07-01,943,340,210,130,70,384,225,162,62,167,147
8,702,2013-08-01,927,360,220,140,70,408,239,173,68,177,156
8,702,2013-09-01,910,250,150,100,40,309,169,121,39,143,110
8,702,2013-10-01,898,240,150,90,60,318,173,125,39,147,113
8,702,2013-11-01,912,260,150,110,20,308,168,121,39,142,109
8,702,2013-12-01,940,290,170,120,30,343,187,135,47,155,122
8,708,2012-09-01,928,260,160,100,140,302,179,123,133,46,34
8,708,2012-10-01,915,240,150,90,140,302,179,123,133,46,34
8,708,2013-07-01,952,220,140,80,120,254,152,104,153,38,29
8,708,2013-10-01,915,240,150,90,140,322,179,123,197,46,34
8,708,2013-11-01,930,260,150,110,110,309,172,118,188,45,33
8,712,2012-08-01,1714,600,350,250,250,687,392,295,262,130,97
8,712,2012-09-01,1686,510,300,210,210,589,336,253,220,116,83
8,712,2012-10-01,1662,480,280,200,210,598,341,257,224,117,84
8,712,2012-11-01,1691,490,280,210,180,532,304,228,196,108,75
8,713,2012-10-01,405,110,80,30,70,123,71,52,26,45,17
8,713,2012-11-01,411,120,70,50,40,138,79,59,32,47,19
8,715,2012-01-01,400,150,100,50,80,180,113,67,70,43,20
8,715,2012-02-01,372,150,100,50,80,174,109,65,66,43,20
8,715,2012-05-01,351,110,70,40,50,130,82,48,45,37,14
8,715,2012-06-01,371,110,70,40,50,125,78,47,40,38,14
8,715,2012-08-01,366,110,70,40,50,126,79,47,41,38,14
8,715,2013-01-01,400,150,100,50,80,201,113,67,109,45,20
8,715,2013-02-01,372,150,100,50,80,185,109,65,98,43,20
8,715,2013-10-01,329,120,80,40,80,169,99,60,85,42,18
8,719,2012-03-01,1059,280,150,130,100,325,163,162,94,69,45
8,719,2012-10-01,1267,260,140,120,110,322,161,161,92,69,45
8,719,2013-05-01,1156,260,140,120,90,295,149,149,115,61,41
8,719,2013-07-01,1304,250,130,120,80,288,146,145,112,60,40
8,719,2013-08-01,1292,250,130,120,80,288,146,145,113,60,40
8,720,2012-06-01,1245,260,140,120,90,298,149,149,83,66,41
8,720,2013-01-01,1091,300,160,140,110,382,171,170,154,76,47
8,720,2013-04-01,1091,280,150,130,100,346,163,162,140,69,45
8,720,2013-06-01,1245,260,140,120,90,295,149,149,115,61,41
8,720,2013-10-01,1267,260,140,120,110,343,161,161,137,69,45
8,727,2013-09-01,577,50,30,20,20,81,43,33,31,22,10
8,727,2013-11-01,570,30,20,10,10,55,30,22,16,19,7
8,740,2012-07-01,486,30,20,10,20,44,26,18,9,17,5
8,754,2012-02-01,617,80,50,30,30,110,62,48,34,28,15
8,754,2013-02-01,617,80,50,30,30,117,62,48,50,28,15
8,760,2012-05-01,871,220,140,80,120,256,152,104,111,41,29
8,760,2013-11-01,984,180,110,70,80,211,117,81,125,33,22
8,772,2012-12-01,567,40,30,10,20,56,32,24,12,20,7
8,773,2012-05-01,821,220,140,80,120,256,152,104,112,40,29
8,773,2013-01-01,777,190,120,70,100,245,130,89,148,37,24
8,773,2013-05-01,821,220,140,80,120,254,152,104,155,37,29
8,775,2012-02-01,712,250,150,100,40,290,169,121,26,143,110
8,775,2012-03-01,700,260,160,100,50,298,173,125,27,146,113
8,775,2012-04-01,729,260,160,100,50,298,173,125,27,146,113
8,775,2012-05-01,788,250,150,100,40,289,168,121,25,143,109
8,775,2012-06-01,874,300,180,120,50,345,201,144,37,164,131
8,775,2012-07-01,943,340,210,130,70,387,225,162,45,180,147
8,775,2012-08-01,927,360,220,140,70,412,239,173,49,190,156
8,775,2012-10-01,898,240,150,90,60,298,173,125,26,147,113
8,775,2012-11-01,912,260,150,110,20,289,168,121,26,142,109
8,775,2013-01-01,725,220,130,90,30,280,145,105,25,135,95
8,775,2013-03-01,700,260,160,100,50,318,173,125,40,146,113
8,775,2013-04-01,729,260,160,100,50,318,173,125,40,146,113
8,775,2013-05-01,788,250,150,100,40,286,168,121,35,133,109
8,775,2013-06-01,874,300,180,120,50,342,201,144,51,153,131
8,786,2013-05-01,599,80,50,30,30,109,62,48,48,25,15
8,786,2013-08-01,581,50,30,20,20,68,39,30,25,20,9
8,801,2012-01-01,241,80,50,30,30,93,55,38,21,34,12
8,801,2012-08-01,322,130,80,50,60,151,90,61,49,41,19
8,801,2012-10-01,310,90,60,30,60,120,71,49,33,38,15
8,801,2012-11-01,316,100,60,40,30,113,67,46,30,37,14
8,801,2013-04-01,241,100,60,40,30,129,72,49,50,38,15
8,801,2013-09-01,315,100,60,40,40,128,71,49,50,37,15
8,801,2013-10-01,310,90,60,30,60,128,71,49,49,38,15
8,805,2012-07-01,1007,270,170,100,150,312,185,127,139,46,35
8,813,2012-08-01,581,50,30,20,20,69,39,30,18,21,9
8,815,2012-02-01,766,210,130,80,110,243,144,99,105,39,27
8,815,2013-08-01,941,260,160,100,140,298,178,123,182,43,34
8,816,2012-03-01,251,90,60,30,10,107,63,44,-6,69,40
8,816,2012-07-01,338,120,70,50,10,141,82,59,-1,83,53
8,816,2013-06-01,313,110,70,40,20,124,73,52,-6,72,47
8,817,2012-04-01,336,120,70,50,40,129,74,55,28,46,18
8,817,2013-08-01,415,100,60,40,30,107,62,46,26,40,15
8,830,2012-09-01,410,120,70,50,40,125,72,53,27,45,17
8,831,2012-08-01,994,280,170,110,140,323,191,132,143,48,36
8,832,2012-06-01,397,110,70,40,40,118,68,50,24,44,16
8,847,2013-04-01,777,190,120,70,100,238,132,91,141,37,25
8,850,2013-01-01,623,80,50,30,30,123,62,48,53,29,15
8,863,2012-01-01,623,80,50,30,30,110,62,48,34,28,15
8,863,2012-03-01,611,80,50,30,30,112,63,49,35,28,16
8,863,2012-07-01,587,80,50,30,30,115,65,50,36,29,16
8,903,2012-07-01,420,100,60,40,30,110,63,47,20,43,15
8,903,2013-06-01,397,110,70,40,40,117,68,50,33,41,16
8,904,2013-10-01,573,20,20,0,20,54,29,22,15,19,7
8,904,2013-12-01,567,40,30,10,20,60,32,24,18,20,7
8,915,2012-05-01,361,120,80,40,50,123,71,52,27,44,17
8,915,2013-02-01,329,130,80,50,50,149,80,60,49,47,19
8,915,2013-05-01,361,120,80,40,50,122,71,52,37,41,17
8,916,2013-08-01,994,280,170,110,140,320,191,132,197,45,36
8,916,2013-12-01,1003,190,110,80,80,224,124,86,132,35,24
8,918,2012-01-01,312,110,60,50,20,120,66,54,13,53,20
8,918,2012-02-01,306,110,60,50,20,118,65,53,11,54,20
8,918,2012-05-01,338,120,70,50,20,130,72,58,17,55,22
8,918,2012-06-01,377,130,80,50,30,133,74,59,19,55,22
8,918,2012-11-01,391,110,60,50,20,121,67,54,13,54,20
8,918,2013-01-01,312,110,60,50,20,134,66,54,20,56,20
8,918,2013-03-01,301,110,60,50,20,128,66,54,19,53,20
8,918,2013-04-01,313,120,70,50,30,135,70,57,22,55,21
8,918,2013-08-01,397,130,70,60,20,139,77,63,28,53,23
8,920,2012-07-01,380,90,60,30,40,104,65,39,29,36,12
8,920,2012-09-01,349,130,90,40,70,151,94,57,53,41,17
8,920,2012-11-01,321,130,80,50,50,141,88,53,48,40,16
8,920,2012-12-01,320,90,60,30,30,107,66,41,30,36,12
8,920,2013-03-01,346,140,90,50,70,178,105,62,93,42,19
8,920,2013-12-01,320,90,60,30,30,114,66,41,45,36,12
8,925,2013-10-01,971,210,130,80,120,282,157,108,171,42,30
8,936,2013-11-01,411,120,70,50,40,147,79,59,47,47,19
8,937,2012-01-01,456,70,50,20,50,80,48,32,29,19,8
8,937,2012-09-01,482,40,30,10,30,50,30,20,14,16,5
8,937,2012-10-01,480,30,30,0,30,53,32,21,16,16,5
8,937,2012-11-01,482,70,40,30,30,80,48,32,29,19,8
8,937,2012-12-01,490,60,40,20,30,73,44,29,25,19,8
8,937,2013-10-01,480,30,30,0,30,56,32,21,24,16,5
8,940,2013-03-01,323,130,80,50,50,143,77,57,46,46,18
8,941,2012-05-01,599,80,50,30,30,110,62,48,35,27,15
8,941,2012-06-01,593,80,50,30,30,110,62,48,35,27,15
8,949,2012-02-01,809,200,120,80,100,232,137,95,100,37,26
8,949,2013-06-01,947,260,160,100,140,298,178,123,184,42,34
8,970,2012-01-01,1091,300,160,140,110,341,171,170,99,72,47
8,970,2012-02-01,1073,290,150,140,100,340,170,170,99,71,47
8,970,2012-05-01,1156,260,140,120,90,298,149,149,83,66,41
8,970,2012-09-01,1280,270,140,130,90,310,155,155,87,68,43
8,970,2012-11-01,1283,330,160,170,100,363,182,181,107,75,50
8,970,2013-02-01,1073,290,150,140,100,362,170,170,147,71,47
8,970,2013-03-01,1059,280,150,130,100,346,163,162,140,69,45
8,970,2013-11-01,1283,330,160,170,100,387,182,181,159,75,50
8,970,2013-12-01,1319,280,140,140,80,326,153,153,129,66,42
8,971,2012-01-01,777,70,40,30,40,90,54,36,33,21,10
8,971,2012-02-01,772,70,50,20,50,81,48,33,28,20,9
8,971,2012-04-01,777,70,40,30,40,87,52,35,31,21,9
8,971,2012-06-01,816,60,40,20,40,69,41,28,22,19,7
8,971,2012-08-01,826,50,30,20,30,62,37,25,19,18,7
8,971,2012-10-01,820,40,30,10,30,61,36,25,17,19,7
8,971,2013-04-01,777,70,40,30,40,93,52,35,46,21,9
8,971,2013-08-01,826,50,30,20,30,61,37,25,26,17,7
8,971,2013-10-01,820,40,30,10,30,65,36,25,25,19,7
8,985,2012-04-01,605,110,70,40,50,119,67,52,38,29,17
8,985,2012-05-01,599,100,60,40,40,111,63,48,35,28,15
8,985,2013-05-01,599,100,60,40,40,110,63,48,48,26,15
8,985,2013-11-01,552,210,120,90,80,246,130,101,126,45,33
8,985,2013-12-01,540,190,110,80,70,228,120,94,114,43,31
9,203,2012-03-01,476,140,80,60,40,189,104,85,39,65,32
9,203,2012-06-01,580,130,80,50,40,169,93,76,32,61,28
9,203,2013-04-01,494,130,70,60,30,190,98,80,50,64,30
9,203,2013-09-01,599,110,60,50,20,160,83,67,36,59,25
9,203,2013-10-01,593,90,50,40,30,189,98,79,50,64,30
9,206,2012-05-01,793,80,50,30,50,99,59,40,36,23,11
9,206,2013-05-01,793,80,50,30,50,98,59,40,50,21,11
9,209,2012-09-01,1268,480,270,210,200,546,295,251,196,99,77
9,209,2013-09-01,1268,480,270,210,200,582,295,251,291,99,77
9,210,2013-08-01,428,80,50,30,30,84,51,34,26,30,10
9,212,2013-08-01,1565,500,290,210,180,647,369,284,316,130,107
9,213,2012-03-01,923,410,230,180,170,467,253,214,165,88,66
9,213,2012-11-01,1272,450,240,210,160,490,265,225,174,91,69
9,214,2012-12-01,435,90,60,30,30,101,60,41,24,36,13
9,217,2012-05-01,584,160,90,70,60,190,107,83,68,39,27
9,224,2012-04-01,593,150,90,60,60,178,100,78,62,38,25
9,225,2012-02-01,484,180,100,80,40,193,107,86,42,65,32
9,225,2012-09-01,599,140,80,60,30,150,83,67,25,58,25
9,225,2013-08-01,606,150,90,60,40,159,88,72,39,56,27
9,225,2013-10-01,593,150,90,60,60,189,98,79,50,64,30
9,239,2012-01-01,312,90,50,40,20,120,66,54,13,53,20
9,253,2012-08-01,839,100,60,40,50,118,70,48,45,25,13
9,253,2013-06-01,822,90,60,30,50,106,64,43,55,22,12
9,253,2013-11-01,834,100,60,40,40,123,68,47,65,24,13
9,254,2012-01-01,364,130,80,50,50,140,83,57,42,41,18
9,254,2013-01-01,364,130,80,50,50,157,83,57,65,43,18
9,254,2013-05-01,384,100,60,40,30,102,61,42,35,33,13
9,254,2013-07-01,432,80,50,30,30,84,51,34,26,30,10
9,262,2012-02-01,772,100,60,40,50,115,68,47,43,25,13
9,262,2012-05-01,803,110,70,40,60,130,77,53,51,26,14
9,262,2012-07-01,870,120,70,50,60,144,85,59,58,27,16
9,262,2012-08-01,864,130,80,50,70,154,91,63,63,28,17
9,262,2012-10-01,851,90,60,30,60,118,70,48,45,25,13
9,262,2012-11-01,856,70,50,20,40,78,47,31,27,20,8
9,262,2013-04-01,779,100,60,40,50,129,72,49,70,25,13
9,262,2013-05-01,803,110,70,40,60,129,77,53,70,24,14
9,262,2013-07-01,870,120,70,50,60,143,85,59,80,25,16
9,262,2013-08-01,864,130,80,50,70,153,91,63,87,26,17
9,262,2013-10-01,851,90,60,30,60,126,70,48,67,25,13
9,281,2012-03-01,351,110,70,40,40,121,72,49,35,37,15
9,281,2012-07-01,432,80,50,30,30,85,51,34,19,32,10
9,281,2012-08-01,428,80,50,30,30,85,51,34,19,32,10
9,281,2013-04-01,363,100,60,40,30,114,64,43,40,37,13
9,303,2012-10-01,503,90,60,30,30,122,71,51,-5,76,46
9,303,2012-11-01,509,110,70,40,10,125,73,52,-4,77,47
9,303,2013-03-01,421,110,70,40,20,133,73,52,-6,77,47
9,303,2013-06-01,496,90,60,30,10,106,63,44,-10,65,40
9,303,2013-07-01,517,80,50,30,0,94,56,39,-14,61,36
9,305,2012-04-01,313,90,50,40,20,127,70,57,15,55,21
9,305,2012-05-01,338,100,60,40,30,130,72,58,17,55,22
9,305,2012-08-01,397,100,60,40,30,140,77,63,20,57,23
9,305,2012-09-01,391,110,60,50,20,149,82,67,24,58,25
9,305,2013-09-01,391,110,60,50,20,159,82,67,36,58,25
9,305,2013-12-01,403,100,60,40,20,155,80,65,34,57,24
9,310,2012-01-01,965,390,220,170,160,452,245,207,160,85,64
9,312,2012-07-01,564,170,100,70,70,199,112,87,72,40,28
9,312,2013-08-01,554,100,60,40,40,119,68,52,54,27,17
9,312,2013-09-01,548,110,70,40,50,141,74,58,64,31,19
9,312,2013-10-01,541,60,40,20,40,96,51,39,40,24,12
9,312,2013-11-01,536,80,50,30,30,98,52,40,40,25,13
9,312,2013-12-01,531,90,50,40,30,106,56,43,43,27,14
9,314,2012-01-01,525,80,10,70,-20,99,11,88,-39,50,27
9,314,2013-01-01,525,80,10,70,-20,111,11,88,-61,52,27
9,314,2013-06-01,1142,120,30,90,0,140,25,116,-46,54,35
9,314,2013-11-01,1804,110,40,70,0,130,40,82,-13,49,25
9,315,2012-05-01,1613,500,300,200,200,651,386,265,252,134,100
9,315,2013-06-01,1727,520,320,200,220,663,398,271,363,126,102
9,318,2012-03-01,476,180,100,80,40,189,104,85,39,65,32
9,318,2012-06-01,580,160,90,70,40,169,93,76,32,61,28
9,318,2012-07-01,613,160,90,70,40,169,93,76,31,62,28
9,318,2013-01-01,494,180,100,80,40,213,105,85,62,68,32
9,318,2013-06-01,580,160,90,70,40,167,93,76,44,57,28
9,318,2013-12-01,619,140,80,60,30,163,85,68,39,59,25
9,319,2012-03-01,585,230,140,90,110,267,158,109,102,56,34
9,319,2012-04-01,611,260,160,100,120,301,178,123,115,63,39
9,319,2012-06-01,764,300,180,120,140,345,204,141,136,68,45
9,319,2012-07-01,833,330,200,130,150,376,222,154,150,72,49
9,319,2012-12-01,830,290,170,120,120,312,185,127,123,62,40
9,319,2013-04-01,611,260,160,100,120,321,178,123,171,63,39
9,323,2013-03-01,923,410,230,180,170,498,253,214,245,88,66
9,325,2012-04-01,363,100,60,40,30,107,64,43,27,37,13
9,325,2013-02-01,357,120,80,40,50,136,76,52,56,38,16
9,330,2012-08-01,865,40,30,10,30,55,33,22,16,17,6
9,330,2012-12-01,870,70,40,30,30,82,49,33,29,20,9
9,330,2013-04-01,820,60,40,20,40,80,45,30,39,19,8
9,337,2012-04-01,494,170,100,70,50,178,98,80,35,63,30
9,337,2012-05-01,529,160,90,70,40,173,96,77,33,63,29
